,Date,Month,Year,Reservoir,Percent Capacity
9093,2013-11-24,Nov,2013.0,Lower Lee Group,82
9094,2013-11-25,Nov,2013.0,Lower Lee Group,82
9095,2013-11-26,Nov,2013.0,Lower Lee Group,81
9096,2013-11-27,Nov,2013.0,Lower Lee Group,81
9097,2013-11-28,Nov,2013.0,Lower Lee Group,81
9098,2013-11-29,Nov,2013.0,Lower Lee Group,80
9099,2013-11-30,Nov,2013.0,Lower Lee Group,80
9100,2013-12-01,Dec,2013.0,Lower Lee Group,95
9101,2013-12-02,Dec,2013.0,Lower Lee Group,95
9102,2013-12-03,Dec,2013.0,Lower Lee Group,94
9103,2013-12-04,Dec,2013.0,Lower Lee Group,94
9104,2013-12-05,Dec,2013.0,Lower Lee Group,94
9105,2013-12-06,Dec,2013.0,Lower Lee Group,94
9106,2013-12-07,Dec,2013.0,Lower Lee Group,94
9107,2013-12-08,Dec,2013.0,Lower Lee Group,94
9108,2013-12-09,Dec,2013.0,Lower Lee Group,94
9109,2013-12-10,Dec,2013.0,Lower Lee Group,94
9110,2013-12-11,Dec,2013.0,Lower Lee Group,94
9111,2013-12-12,Dec,2013.0,Lower Lee Group,94
9112,2013-12-13,Dec,2013.0,Lower Lee Group,94
9113,2013-12-14,Dec,2013.0,Lower Lee Group,94
9114,2013-12-15,Dec,2013.0,Lower Lee Group,94
9115,2013-12-16,Dec,2013.0,Lower Lee Group,94
9116,2013-12-17,Dec,2013.0,Lower Lee Group,94
9117,2013-12-18,Dec,2013.0,Lower Lee Group,94
9118,2013-12-19,Dec,2013.0,Lower Lee Group,94
9119,2013-12-20,Dec,2013.0,Lower Lee Group,95
9120,2013-12-21,Dec,2013.0,Lower Lee Group,94
9121,2013-12-22,Dec,2013.0,Lower Lee Group,95
9122,2013-12-23,Dec,2013.0,Lower Lee Group,95
9123,2013-12-24,Dec,2013.0,Lower Lee Group,96
9124,2013-12-25,Dec,2013.0,Lower Lee Group,96
9125,2013-12-26,Dec,2013.0,Lower Lee Group,96
9126,2013-12-27,Dec,2013.0,Lower Lee Group,96
9127,2013-12-28,Dec,2013.0,Lower Lee Group,97
9128,2013-12-29,Dec,2013.0,Lower Lee Group,97
9129,2013-12-30,Dec,2013.0,Lower Lee Group,97
9130,2013-12-31,Dec,2013.0,Lower Lee Group,97
9131,2014-01-01,Jan,2014.0,Lower Lee Group,95
9132,2014-01-02,Jan,2014.0,Lower Lee Group,95
9133,2014-01-03,Jan,2014.0,Lower Lee Group,96
9134,2014-01-04,Jan,2014.0,Lower Lee Group,97
9135,2014-01-05,Jan,2014.0,Lower Lee Group,98
9136,2014-01-06,Jan,2014.0,Lower Lee Group,98
9137,2014-01-07,Jan,2014.0,Lower Lee Group,99
9138,2014-01-08,Jan,2014.0,Lower Lee Group,99
9139,2014-01-09,Jan,2014.0,Lower Lee Group,99
9140,2014-01-10,Jan,2014.0,Lower Lee Group,98
9141,2014-01-11,Jan,2014.0,Lower Lee Group,99
9142,2014-01-12,Jan,2014.0,Lower Lee Group,99
9143,2014-01-13,Jan,2014.0,Lower Lee Group,99
9144,2014-01-14,Jan,2014.0,Lower Lee Group,99
9145,2014-01-15,Jan,2014.0,Lower Lee Group,98
9146,2014-01-16,Jan,2014.0,Lower Lee Group,98
9147,2014-01-17,Jan,2014.0,Lower Lee Group,98
9148,2014-01-18,Jan,2014.0,Lower Lee Group,98
9149,2014-01-19,Jan,2014.0,Lower Lee Group,98
9150,2014-01-20,Jan,2014.0,Lower Lee Group,98
9151,2014-01-21,Jan,2014.0,Lower Lee Group,97
9152,2014-01-22,Jan,2014.0,Lower Lee Group,98
9153,2014-01-23,Jan,2014.0,Lower Lee Group,97
9154,2014-01-24,Jan,2014.0,Lower Lee Group,96
9155,2014-01-25,Jan,2014.0,Lower Lee Group,96
9156,2014-01-26,Jan,2014.0,Lower Lee Group,96
9157,2014-01-27,Jan,2014.0,Lower Lee Group,96
9158,2014-01-28,Jan,2014.0,Lower Lee Group,96
9159,2014-01-29,Jan,2014.0,Lower Lee Group,96
9160,2014-01-30,Jan,2014.0,Lower Lee Group,96
9161,2014-01-31,Jan,2014.0,Lower Lee Group,96
9162,2014-02-01,Feb,2014.0,Lower Lee Group,96
9163,2014-02-02,Feb,2014.0,Lower Lee Group,95
9164,2014-02-03,Feb,2014.0,Lower Lee Group,94
9165,2014-02-04,Feb,2014.0,Lower Lee Group,94
9166,2014-02-05,Feb,2014.0,Lower Lee Group,93
9167,2014-02-06,Feb,2014.0,Lower Lee Group,93
9168,2014-02-07,Feb,2014.0,Lower Lee Group,95
9169,2014-02-08,Feb,2014.0,Lower Lee Group,92
9170,2014-02-09,Feb,2014.0,Lower Lee Group,92
9171,2014-02-10,Feb,2014.0,Lower Lee Group,91
9172,2014-02-11,Feb,2014.0,Lower Lee Group,91
9173,2014-02-12,Feb,2014.0,Lower Lee Group,91
9174,2014-02-13,Feb,2014.0,Lower Lee Group,92
9175,2014-02-14,Feb,2014.0,Lower Lee Group,92
9176,2014-02-15,Feb,2014.0,Lower Lee Group,92
9177,2014-02-16,Feb,2014.0,Lower Lee Group,92
9178,2014-02-17,Feb,2014.0,Lower Lee Group,92
9179,2014-02-18,Feb,2014.0,Lower Lee Group,93
9180,2014-02-19,Feb,2014.0,Lower Lee Group,94
9181,2014-02-20,Feb,2014.0,Lower Lee Group,94
9182,2014-02-21,Feb,2014.0,Lower Lee Group,95
9183,2014-02-22,Feb,2014.0,Lower Lee Group,95
9184,2014-02-23,Feb,2014.0,Lower Lee Group,95
9185,2014-02-24,Feb,2014.0,Lower Lee Group,
9186,2014-02-25,Feb,2014.0,Lower Lee Group,96
9187,2014-02-26,Feb,2014.0,Lower Lee Group,96
9188,2014-02-27,Feb,2014.0,Lower Lee Group,96
9189,2014-02-28,Feb,2014.0,Lower Lee Group,97
9190,2014-03-01,Mar,2014.0,Lower Lee Group,97
9191,2014-03-02,Mar,2014.0,Lower Lee Group,97
9192,2014-03-03,Mar,2014.0,Lower Lee Group,97
9193,2014-03-04,Mar,2014.0,Lower Lee Group,98
9194,2014-03-05,Mar,2014.0,Lower Lee Group,98
9195,2014-03-06,Mar,2014.0,Lower Lee Group,98
9196,2014-03-07,Mar,2014.0,Lower Lee Group,98
9197,2014-03-08,Mar,2014.0,Lower Lee Group,98
9198,2014-03-09,Mar,2014.0,Lower Lee Group,98
9199,2014-03-10,Mar,2014.0,Lower Lee Group,98
9200,2014-03-11,Mar,2014.0,Lower Lee Group,98
9201,2014-03-12,Mar,2014.0,Lower Lee Group,98
9202,2014-03-13,Mar,2014.0,Lower Lee Group,98
9203,2014-03-14,Mar,2014.0,Lower Lee Group,98
9204,2014-03-15,Mar,2014.0,Lower Lee Group,97
9205,2014-03-16,Mar,2014.0,Lower Lee Group,97
9206,2014-03-17,Mar,2014.0,Lower Lee Group,97
9207,2014-03-18,Mar,2014.0,Lower Lee Group,97
9208,2014-03-19,Mar,2014.0,Lower Lee Group,97
9209,2014-03-20,Mar,2014.0,Lower Lee Group,96
9210,2014-03-21,Mar,2014.0,Lower Lee Group,96
9211,2014-03-22,Mar,2014.0,Lower Lee Group,97
9212,2014-03-23,Mar,2014.0,Lower Lee Group,97
9213,2014-03-24,Mar,2014.0,Lower Lee Group,96
9214,2014-03-25,Mar,2014.0,Lower Lee Group,96
9215,2014-03-26,Mar,2014.0,Lower Lee Group,95
9216,2014-03-27,Mar,2014.0,Lower Lee Group,95
9217,2014-03-28,Mar,2014.0,Lower Lee Group,95
9218,2014-03-29,Mar,2014.0,Lower Lee Group,95
9219,2014-03-30,Mar,2014.0,Lower Lee Group,95
9220,2014-03-31,Mar,2014.0,Lower Lee Group,95
9221,2014-04-01,Apr,2014.0,Lower Lee Group,95
9222,2014-04-02,Apr,2014.0,Lower Lee Group,96
9223,2014-04-03,Apr,2014.0,Lower Lee Group,96
9224,2014-04-04,Apr,2014.0,Lower Lee Group,96
9225,2014-04-05,Apr,2014.0,Lower Lee Group,96
9226,2014-04-06,Apr,2014.0,Lower Lee Group,96
9227,2014-04-07,Apr,2014.0,Lower Lee Group,96
9228,2014-04-08,Apr,2014.0,Lower Lee Group,97
9229,2014-04-09,Apr,2014.0,Lower Lee Group,97
9230,2014-04-10,Apr,2014.0,Lower Lee Group,97
9231,2014-04-11,Apr,2014.0,Lower Lee Group,97
9232,2014-04-12,Apr,2014.0,Lower Lee Group,96
9233,2014-04-13,Apr,2014.0,Lower Lee Group,96
9234,2014-04-14,Apr,2014.0,Lower Lee Group,97
9235,2014-04-15,Apr,2014.0,Lower Lee Group,97
9236,2014-04-16,Apr,2014.0,Lower Lee Group,96
9237,2014-04-17,Apr,2014.0,Lower Lee Group,97
9238,2014-04-18,Apr,2014.0,Lower Lee Group,96
9239,2014-04-19,Apr,2014.0,Lower Lee Group,97
9240,2014-04-20,Apr,2014.0,Lower Lee Group,97
9241,2014-04-21,Apr,2014.0,Lower Lee Group,97
9242,2014-04-22,Apr,2014.0,Lower Lee Group,98
9243,2014-04-23,Apr,2014.0,Lower Lee Group,97
9244,2014-04-24,Apr,2014.0,Lower Lee Group,98
9245,2014-04-25,Apr,2014.0,Lower Lee Group,97
9246,2014-04-26,Apr,2014.0,Lower Lee Group,98
9247,2014-04-27,Apr,2014.0,Lower Lee Group,98
9248,2014-04-28,Apr,2014.0,Lower Lee Group,98
9249,2014-04-29,Apr,2014.0,Lower Lee Group,97
9250,2014-04-30,Apr,2014.0,Lower Lee Group,97
9251,2014-05-01,May,2014.0,Lower Lee Group,97
9252,2014-05-02,May,2014.0,Lower Lee Group,98
9253,2014-05-03,May,2014.0,Lower Lee Group,98
9254,2014-05-04,May,2014.0,Lower Lee Group,98
9255,2014-05-05,May,2014.0,Lower Lee Group,98
9256,2014-05-06,May,2014.0,Lower Lee Group,98
9257,2014-05-07,May,2014.0,Lower Lee Group,97
9258,2014-05-08,May,2014.0,Lower Lee Group,97
9259,2014-05-09,May,2014.0,Lower Lee Group,97
9260,2014-05-10,May,2014.0,Lower Lee Group,97
9261,2014-05-11,May,2014.0,Lower Lee Group,97
9262,2014-05-12,May,2014.0,Lower Lee Group,97
9263,2014-05-13,May,2014.0,Lower Lee Group,98
9264,2014-05-14,May,2014.0,Lower Lee Group,98
9265,2014-05-15,May,2014.0,Lower Lee Group,98
9266,2014-05-16,May,2014.0,Lower Lee Group,98
9267,2014-05-17,May,2014.0,Lower Lee Group,98
9268,2014-05-18,May,2014.0,Lower Lee Group,98
9269,2014-05-19,May,2014.0,Lower Lee Group,98
9270,2014-05-20,May,2014.0,Lower Lee Group,98
9271,2014-05-21,May,2014.0,Lower Lee Group,98
9272,2014-05-22,May,2014.0,Lower Lee Group,98
9273,2014-05-23,May,2014.0,Lower Lee Group,98
9274,2014-05-24,May,2014.0,Lower Lee Group,98
9275,2014-05-25,May,2014.0,Lower Lee Group,98
9276,2014-05-26,May,2014.0,Lower Lee Group,98
9277,2014-05-27,May,2014.0,Lower Lee Group,98
9278,2014-05-28,May,2014.0,Lower Lee Group,98
9279,2014-05-29,May,2014.0,Lower Lee Group,98
9280,2014-05-30,May,2014.0,Lower Lee Group,98
9281,2014-05-31,May,2014.0,Lower Lee Group,98
9282,2014-06-01,June,2014.0,Lower Lee Group,98
9283,2014-06-02,June,2014.0,Lower Lee Group,98
9284,2014-06-03,June,2014.0,Lower Lee Group,97
9285,2014-06-04,June,2014.0,Lower Lee Group,97
9286,2014-06-05,June,2014.0,Lower Lee Group,97
9287,2014-06-06,June,2014.0,Lower Lee Group,97
9288,2014-06-07,June,2014.0,Lower Lee Group,98
9289,2014-06-08,June,2014.0,Lower Lee Group,96
9290,2014-06-09,June,2014.0,Lower Lee Group,98
9291,2014-06-10,June,2014.0,Lower Lee Group,98
9292,2014-06-11,June,2014.0,Lower Lee Group,97
9293,2014-06-12,June,2014.0,Lower Lee Group,97
9294,2014-06-13,June,2014.0,Lower Lee Group,97
9295,2014-06-14,June,2014.0,Lower Lee Group,97
9296,2014-06-15,June,2014.0,Lower Lee Group,97
9297,2014-06-16,June,2014.0,Lower Lee Group,97
9298,2014-06-17,June,2014.0,Lower Lee Group,96
9299,2014-06-18,June,2014.0,Lower Lee Group,96
9300,2014-06-19,June,2014.0,Lower Lee Group,96
9301,2014-06-20,June,2014.0,Lower Lee Group,96
9302,2014-06-21,June,2014.0,Lower Lee Group,95
9303,2014-06-22,June,2014.0,Lower Lee Group,95
9304,2014-06-23,June,2014.0,Lower Lee Group,95
9305,2014-06-24,June,2014.0,Lower Lee Group,95
9306,2014-06-25,June,2014.0,Lower Lee Group,94
9307,2014-06-26,June,2014.0,Lower Lee Group,94
9308,2014-06-27,June,2014.0,Lower Lee Group,94
9309,2014-06-28,June,2014.0,Lower Lee Group,94
9310,2014-06-29,June,2014.0,Lower Lee Group,94
9311,2014-06-30,June,2014.0,Lower Lee Group,95
9312,2014-07-01,July,2014.0,Lower Lee Group,94
9313,2014-07-02,July,2014.0,Lower Lee Group,93
9314,2014-07-03,July,2014.0,Lower Lee Group,93
9315,2014-07-04,July,2014.0,Lower Lee Group,92
9316,2014-07-05,July,2014.0,Lower Lee Group,92
9317,2014-07-06,July,2014.0,Lower Lee Group,92
9318,2014-07-07,July,2014.0,Lower Lee Group,91
9319,2014-07-08,July,2014.0,Lower Lee Group,91
9320,2014-07-09,July,2014.0,Lower Lee Group,90
9321,2014-07-10,July,2014.0,Lower Lee Group,90
9322,2014-07-11,July,2014.0,Lower Lee Group,90
9323,2014-07-12,July,2014.0,Lower Lee Group,91
9324,2014-07-13,July,2014.0,Lower Lee Group,91
9325,2014-07-14,July,2014.0,Lower Lee Group,92
9326,2014-07-15,July,2014.0,Lower Lee Group,92
9327,2014-07-16,July,2014.0,Lower Lee Group,92
9328,2014-07-17,July,2014.0,Lower Lee Group,92
9329,2014-07-18,July,2014.0,Lower Lee Group,92
9330,2014-07-19,July,2014.0,Lower Lee Group,94
9331,2014-07-20,July,2014.0,Lower Lee Group,93
9332,2014-07-21,July,2014.0,Lower Lee Group,93
9333,2014-07-22,July,2014.0,Lower Lee Group,93
9334,2014-07-23,July,2014.0,Lower Lee Group,93
9335,2014-07-24,July,2014.0,Lower Lee Group,93
9336,2014-07-25,July,2014.0,Lower Lee Group,93
9337,2014-07-26,July,2014.0,Lower Lee Group,93
9338,2014-07-27,July,2014.0,Lower Lee Group,93
9339,2014-07-28,July,2014.0,Lower Lee Group,93
9340,2014-07-29,July,2014.0,Lower Lee Group,93
9341,2014-07-30,July,2014.0,Lower Lee Group,93
9342,2014-07-31,July,2014.0,Lower Lee Group,93
9343,2014-08-01,Aug,2014.0,Lower Lee Group,93
9344,2014-08-02,Aug,2014.0,Lower Lee Group,92
9345,2014-08-03,Aug,2014.0,Lower Lee Group,92
9346,2014-08-04,Aug,2014.0,Lower Lee Group,91
9347,2014-08-05,Aug,2014.0,Lower Lee Group,91
9348,2014-08-06,Aug,2014.0,Lower Lee Group,92
9349,2014-08-07,Aug,2014.0,Lower Lee Group,92
9350,2014-08-08,Aug,2014.0,Lower Lee Group,91
9351,2014-08-09,Aug,2014.0,Lower Lee Group,92
9352,2014-08-10,Aug,2014.0,Lower Lee Group,92
9353,2014-08-11,Aug,2014.0,Lower Lee Group,92
9354,2014-08-12,Aug,2014.0,Lower Lee Group,92
9355,2014-08-13,Aug,2014.0,Lower Lee Group,93
9356,2014-08-14,Aug,2014.0,Lower Lee Group,93
9357,2014-08-15,Aug,2014.0,Lower Lee Group,93
9358,2014-08-16,Aug,2014.0,Lower Lee Group,93
9359,2014-08-17,Aug,2014.0,Lower Lee Group,93
9360,2014-08-18,Aug,2014.0,Lower Lee Group,93
9361,2014-08-19,Aug,2014.0,Lower Lee Group,93
9362,2014-08-20,Aug,2014.0,Lower Lee Group,93
9363,2014-08-21,Aug,2014.0,Lower Lee Group,92
9364,2014-08-22,Aug,2014.0,Lower Lee Group,92
9365,2014-08-23,Aug,2014.0,Lower Lee Group,94
9366,2014-08-24,Aug,2014.0,Lower Lee Group,92
9367,2014-08-25,Aug,2014.0,Lower Lee Group,91
9368,2014-08-26,Aug,2014.0,Lower Lee Group,92
9369,2014-08-27,Aug,2014.0,Lower Lee Group,92
9370,2014-08-28,Aug,2014.0,Lower Lee Group,92
9371,2014-08-29,Aug,2014.0,Lower Lee Group,92
9372,2014-08-30,Aug,2014.0,Lower Lee Group,92
9373,2014-08-31,Aug,2014.0,Lower Lee Group,93
9374,2014-09-01,Sep,2014.0,Lower Lee Group,92
9375,2014-09-02,Sep,2014.0,Lower Lee Group,92
9376,2014-09-03,Sep,2014.0,Lower Lee Group,92
9377,2014-09-04,Sep,2014.0,Lower Lee Group,92
9378,2014-09-05,Sep,2014.0,Lower Lee Group,92
9379,2014-09-06,Sep,2014.0,Lower Lee Group,92
9380,2014-09-07,Sep,2014.0,Lower Lee Group,92
9381,2014-09-08,Sep,2014.0,Lower Lee Group,92
9382,2014-09-09,Sep,2014.0,Lower Lee Group,92
9383,2014-09-10,Sep,2014.0,Lower Lee Group,92
9384,2014-09-11,Sep,2014.0,Lower Lee Group,91
9385,2014-09-12,Sep,2014.0,Lower Lee Group,91
9386,2014-09-13,Sep,2014.0,Lower Lee Group,91
9387,2014-09-14,Sep,2014.0,Lower Lee Group,91
9388,2014-09-15,Sep,2014.0,Lower Lee Group,91
9389,2014-09-16,Sep,2014.0,Lower Lee Group,90
9390,2014-09-17,Sep,2014.0,Lower Lee Group,90
9391,2014-09-18,Sep,2014.0,Lower Lee Group,90
9392,2014-09-19,Sep,2014.0,Lower Lee Group,90
9393,2014-09-20,Sep,2014.0,Lower Lee Group,90
9394,2014-09-21,Sep,2014.0,Lower Lee Group,89
9395,2014-09-22,Sep,2014.0,Lower Lee Group,88
9396,2014-09-23,Sep,2014.0,Lower Lee Group,88
9397,2014-09-24,Sep,2014.0,Lower Lee Group,87
9398,2014-09-25,Sep,2014.0,Lower Lee Group,87
9399,2014-09-26,Sep,2014.0,Lower Lee Group,87
9400,2014-09-27,Sep,2014.0,Lower Lee Group,87
9401,2014-09-28,Sep,2014.0,Lower Lee Group,87
9402,2014-09-29,Sep,2014.0,Lower Lee Group,87
9403,2014-09-30,Sep,2014.0,Lower Lee Group,87
9404,2014-10-01,Oct,2014.0,Lower Lee Group,87
9405,2014-10-02,Oct,2014.0,Lower Lee Group,87
9406,2014-10-03,Oct,2014.0,Lower Lee Group,87
9407,2014-10-04,Oct,2014.0,Lower Lee Group,87
9408,2014-10-05,Oct,2014.0,Lower Lee Group,87
9409,2014-10-06,Oct,2014.0,Lower Lee Group,87
9410,2014-10-07,Oct,2014.0,Lower Lee Group,87
9411,2014-10-08,Oct,2014.0,Lower Lee Group,87
9412,2014-10-09,Oct,2014.0,Lower Lee Group,87
9413,2014-10-10,Oct,2014.0,Lower Lee Group,87
9414,2014-10-11,Oct,2014.0,Lower Lee Group,87
9415,2014-10-12,Oct,2014.0,Lower Lee Group,87
9416,2014-10-13,Oct,2014.0,Lower Lee Group,87
9417,2014-10-14,Oct,2014.0,Lower Lee Group,87
9418,2014-10-15,Oct,2014.0,Lower Lee Group,87
9419,2014-10-16,Oct,2014.0,Lower Lee Group,87
9420,2014-10-17,Oct,2014.0,Lower Lee Group,87
9421,2014-10-18,Oct,2014.0,Lower Lee Group,88
9422,2014-10-19,Oct,2014.0,Lower Lee Group,89
9423,2014-10-20,Oct,2014.0,Lower Lee Group,89
9424,2014-10-21,Oct,2014.0,Lower Lee Group,89
9425,2014-10-22,Oct,2014.0,Lower Lee Group,90
9426,2014-10-23,Oct,2014.0,Lower Lee Group,90
9427,2014-10-24,Oct,2014.0,Lower Lee Group,90
9428,2014-10-25,Oct,2014.0,Lower Lee Group,90
9429,2014-10-26,Oct,2014.0,Lower Lee Group,90
9430,2014-10-27,Oct,2014.0,Lower Lee Group,89
9431,2014-10-28,Oct,2014.0,Lower Lee Group,89
9432,2014-10-29,Oct,2014.0,Lower Lee Group,90
9433,2014-10-30,Oct,2014.0,Lower Lee Group,90
9434,2014-10-31,Oct,2014.0,Lower Lee Group,90
9435,2014-11-01,Nov,2014.0,Lower Lee Group,90
9436,2014-11-02,Nov,2014.0,Lower Lee Group,90
9437,2014-11-03,Nov,2014.0,Lower Lee Group,90
9438,2014-11-04,Nov,2014.0,Lower Lee Group,90
9439,2014-11-05,Nov,2014.0,Lower Lee Group,89
9440,2014-11-06,Nov,2014.0,Lower Lee Group,89
9441,2014-11-07,Nov,2014.0,Lower Lee Group,89
9442,2014-11-08,Nov,2014.0,Lower Lee Group,89
9443,2014-11-09,Nov,2014.0,Lower Lee Group,89
9444,2014-11-10,Nov,2014.0,Lower Lee Group,89
9445,2014-11-11,Nov,2014.0,Lower Lee Group,88
9446,2014-11-12,Nov,2014.0,Lower Lee Group,88
9447,2014-11-13,Nov,2014.0,Lower Lee Group,88
9448,2014-11-14,Nov,2014.0,Lower Lee Group,88
9449,2014-11-15,Nov,2014.0,Lower Lee Group,88
9450,2014-11-16,Nov,2014.0,Lower Lee Group,88
9451,2014-11-17,Nov,2014.0,Lower Lee Group,88
9452,2014-11-18,Nov,2014.0,Lower Lee Group,88
9453,2014-11-19,Nov,2014.0,Lower Lee Group,87
9454,2014-11-20,Nov,2014.0,Lower Lee Group,87
9455,2014-11-21,Nov,2014.0,Lower Lee Group,87
9456,2014-11-22,Nov,2014.0,Lower Lee Group,87
9457,2014-11-23,Nov,2014.0,Lower Lee Group,87
9458,2014-11-24,Nov,2014.0,Lower Lee Group,87
9459,2014-11-25,Nov,2014.0,Lower Lee Group,86
9460,2014-11-26,Nov,2014.0,Lower Lee Group,86
9461,2014-11-27,Nov,2014.0,Lower Lee Group,86
9462,2014-11-28,Nov,2014.0,Lower Lee Group,87
9463,2014-11-29,Nov,2014.0,Lower Lee Group,87
9464,2014-11-30,Nov,2014.0,Lower Lee Group,87
9465,2014-12-01,Dec,2014.0,Lower Lee Group,87
9466,2014-12-02,Dec,2014.0,Lower Lee Group,87
9467,2014-12-03,Dec,2014.0,Lower Lee Group,88
9468,2014-12-04,Dec,2014.0,Lower Lee Group,89
9469,2014-12-05,Dec,2014.0,Lower Lee Group,89
9470,2014-12-06,Dec,2014.0,Lower Lee Group,90
9471,2014-12-07,Dec,2014.0,Lower Lee Group,90
9472,2014-12-08,Dec,2014.0,Lower Lee Group,91
9473,2014-12-09,Dec,2014.0,Lower Lee Group,91
9474,2014-12-10,Dec,2014.0,Lower Lee Group,92
9475,2014-12-11,Dec,2014.0,Lower Lee Group,93
9476,2014-12-12,Dec,2014.0,Lower Lee Group,94
9477,2014-12-13,Dec,2014.0,Lower Lee Group,94
9478,2014-12-14,Dec,2014.0,Lower Lee Group,95
9479,2014-12-15,Dec,2014.0,Lower Lee Group,95
9480,2014-12-16,Dec,2014.0,Lower Lee Group,95
9481,2014-12-17,Dec,2014.0,Lower Lee Group,95
9482,2014-12-18,Dec,2014.0,Lower Lee Group,96
9483,2014-12-19,Dec,2014.0,Lower Lee Group,95
9484,2014-12-20,Dec,2014.0,Lower Lee Group,96
9485,2014-12-21,Dec,2014.0,Lower Lee Group,96
9486,2014-12-22,Dec,2014.0,Lower Lee Group,96
9487,2014-12-23,Dec,2014.0,Lower Lee Group,96
9488,2014-12-24,Dec,2014.0,Lower Lee Group,97
9489,2014-12-25,Dec,2014.0,Lower Lee Group,96
9490,2014-12-26,Dec,2014.0,Lower Lee Group,97
9491,2014-12-27,Dec,2014.0,Lower Lee Group,97
9492,2014-12-28,Dec,2014.0,Lower Lee Group,97
9493,2014-12-29,Dec,2014.0,Lower Lee Group,96
9494,2014-12-30,Dec,2014.0,Lower Lee Group,97
9495,2014-12-31,Dec,2014.0,Lower Lee Group,98
9496,2015-01-01,Jan,2015.0,Lower Lee Group,98
9497,2015-01-02,Jan,2015.0,Lower Lee Group,99
9498,2015-01-03,Jan,2015.0,Lower Lee Group,99
9499,2015-01-04,Jan,2015.0,Lower Lee Group,99
9500,2015-01-05,Jan,2015.0,Lower Lee Group,99
9501,2015-01-06,Jan,2015.0,Lower Lee Group,98
9502,2015-01-07,Jan,2015.0,Lower Lee Group,98
9503,2015-01-08,Jan,2015.0,Lower Lee Group,98
9504,2015-01-09,Jan,2015.0,Lower Lee Group,98
9505,2015-01-10,Jan,2015.0,Lower Lee Group,98
9506,2015-01-11,Jan,2015.0,Lower Lee Group,98
9507,2015-01-12,Jan,2015.0,Lower Lee Group,98
9508,2015-01-13,Jan,2015.0,Lower Lee Group,98
9509,2015-01-14,Jan,2015.0,Lower Lee Group,99
9510,2015-01-15,Jan,2015.0,Lower Lee Group,99
9511,2015-01-16,Jan,2015.0,Lower Lee Group,99
9512,2015-01-17,Jan,2015.0,Lower Lee Group,99
9513,2015-01-18,Jan,2015.0,Lower Lee Group,99
9514,2015-01-19,Jan,2015.0,Lower Lee Group,98
9515,2015-01-20,Jan,2015.0,Lower Lee Group,98
9516,2015-01-21,Jan,2015.0,Lower Lee Group,98
9517,2015-01-22,Jan,2015.0,Lower Lee Group,98
9518,2015-01-23,Jan,2015.0,Lower Lee Group,98
9519,2015-01-24,Jan,2015.0,Lower Lee Group,98
9520,2015-01-25,Jan,2015.0,Lower Lee Group,97
9521,2015-01-26,Jan,2015.0,Lower Lee Group,97
9522,2015-01-27,Jan,2015.0,Lower Lee Group,98
9523,2015-01-28,Jan,2015.0,Lower Lee Group,98
9524,2015-01-29,Jan,2015.0,Lower Lee Group,98
9525,2015-01-30,Jan,2015.0,Lower Lee Group,98
9526,2015-01-31,Jan,2015.0,Lower Lee Group,98
9527,2015-02-01,Feb,2015.0,Lower Lee Group,98.1
9528,2015-02-02,Feb,2015.0,Lower Lee Group,98.0
9529,2015-02-03,Feb,2015.0,Lower Lee Group,97.8
9530,2015-02-04,Feb,2015.0,Lower Lee Group,98.1
9531,2015-02-05,Feb,2015.0,Lower Lee Group,98.4
9532,2015-02-06,Feb,2015.0,Lower Lee Group,98.3
9533,2015-02-07,Feb,2015.0,Lower Lee Group,98.3
9534,2015-02-08,Feb,2015.0,Lower Lee Group,98.1
9535,2015-02-09,Feb,2015.0,Lower Lee Group,98.0
9536,2015-02-10,Feb,2015.0,Lower Lee Group,98.0
9537,2015-02-11,Feb,2015.0,Lower Lee Group,98.4
9538,2015-02-12,Feb,2015.0,Lower Lee Group,98.7
9539,2015-02-13,Feb,2015.0,Lower Lee Group,98.8
9540,2015-02-14,Feb,2015.0,Lower Lee Group,98.7
9541,2015-02-15,Feb,2015.0,Lower Lee Group,98.3
9542,2015-02-16,Feb,2015.0,Lower Lee Group,98.3
9543,2015-02-17,Feb,2015.0,Lower Lee Group,98.3
9544,2015-02-18,Feb,2015.0,Lower Lee Group,98.3
9545,2015-02-19,Feb,2015.0,Lower Lee Group,98.3
9546,2015-02-20,Feb,2015.0,Lower Lee Group,98.4
9547,2015-02-21,Feb,2015.0,Lower Lee Group,98.5
9548,2015-02-22,Feb,2015.0,Lower Lee Group,98.5
9549,2015-02-23,Feb,2015.0,Lower Lee Group,98.5
9550,2015-02-24,Feb,2015.0,Lower Lee Group,98.3
9551,2015-02-25,Feb,2015.0,Lower Lee Group,98.0
9552,2015-02-26,Feb,2015.0,Lower Lee Group,97.8
9553,2015-02-27,Feb,2015.0,Lower Lee Group,94.6
9554,2015-02-28,Feb,2015.0,Lower Lee Group,97.4
9555,2015-03-01,Mar,2015.0,Lower Lee Group,97.6
9556,2015-03-02,Mar,2015.0,Lower Lee Group,97.5
9557,2015-03-03,Mar,2015.0,Lower Lee Group,97.4
9558,2015-03-04,Mar,2015.0,Lower Lee Group,97.5
9559,2015-03-05,Mar,2015.0,Lower Lee Group,97.8
9560,2015-03-06,Mar,2015.0,Lower Lee Group,98.1
9561,2015-03-07,Mar,2015.0,Lower Lee Group,97.9
