ward_code,ward_name,borough_code,borough_name,party,party_long,number_votes
E05000425,Larkhall,E09000022,Lambeth,LAB,Conservative Party,5707
E05000425,Larkhall,E09000022,Lambeth,LD,Conservative Party,1204
E05000426,Oval,E09000022,Lambeth,CON,Conservative Party,1314
E05000426,Oval,E09000022,Lambeth,GRE,Conservative Party,1365
E05000426,Oval,E09000022,Lambeth,LAB,Conservative Party,5538
E05000426,Oval,E09000022,Lambeth,LD,Conservative Party,3522
E05000427,Prince's,E09000022,Lambeth,CON,Conservative Party,1523
E05000427,Prince's,E09000022,Lambeth,FED,Conservative Party,26
E05000427,Prince's,E09000022,Lambeth,GRE,Conservative Party,1331
E05000427,Prince's,E09000022,Lambeth,LAB,Conservative Party,6976
E05000427,Prince's,E09000022,Lambeth,LD,Conservative Party,1647
E05000427,Prince's,E09000022,Lambeth,UKIP,Conservative Party,243
E05000427,Prince's,E09000022,Lambeth,WEP,Conservative Party,326
E05000428,St. Leonard's,E09000022,Lambeth,CON,Conservative Party,1159
E05000428,St. Leonard's,E09000022,Lambeth,GRE,Conservative Party,6227
E05000428,St. Leonard's,E09000022,Lambeth,LAB,Conservative Party,5026
E05000428,St. Leonard's,E09000022,Lambeth,LD,Conservative Party,455
E05000429,Stockwell,E09000022,Lambeth,CON,Conservative Party,1495
E05000429,Stockwell,E09000022,Lambeth,DP,Conservative Party,37
E05000429,Stockwell,E09000022,Lambeth,GRE,Conservative Party,1377
E05000429,Stockwell,E09000022,Lambeth,LAB,Conservative Party,5713
E05000429,Stockwell,E09000022,Lambeth,LD,Conservative Party,1376
E05000429,Stockwell,E09000022,Lambeth,TUSC,Conservative Party,40
E05000430,Streatham Hill,E09000022,Lambeth,CON,Conservative Party,1532
E05000430,Streatham Hill,E09000022,Lambeth,GRE,Conservative Party,1781
E05000430,Streatham Hill,E09000022,Lambeth,LAB,Conservative Party,6286
E05000430,Streatham Hill,E09000022,Lambeth,LD,Conservative Party,1143
E05000431,Streatham South,E09000022,Lambeth,CON,Conservative Party,1549
E05000431,Streatham South,E09000022,Lambeth,GRE,Conservative Party,946
E05000431,Streatham South,E09000022,Lambeth,LAB,Conservative Party,6611
E05000431,Streatham South,E09000022,Lambeth,LD,Conservative Party,733
E05000431,Streatham South,E09000022,Lambeth,UKIP,Conservative Party,186
E05000432,Streatham Wells,E09000022,Lambeth,CON,Conservative Party,1015
E05000432,Streatham Wells,E09000022,Lambeth,GRE,Conservative Party,1427
E05000432,Streatham Wells,E09000022,Lambeth,LAB,Conservative Party,6183
E05000432,Streatham Wells,E09000022,Lambeth,LD,Conservative Party,3758
E05000433,Thornton,E09000022,Lambeth,CON,Conservative Party,1545
E05000433,Thornton,E09000022,Lambeth,GRE,Conservative Party,1044
E05000433,Thornton,E09000022,Lambeth,LAB,Conservative Party,6129
E05000433,Thornton,E09000022,Lambeth,LD,Conservative Party,892
E05000434,Thurlow Park,E09000022,Lambeth,CON,Conservative Party,2401
E05000434,Thurlow Park,E09000022,Lambeth,GRE,Conservative Party,1431
E05000434,Thurlow Park,E09000022,Lambeth,IND,Conservative Party,89
E05000434,Thurlow Park,E09000022,Lambeth,LAB,Conservative Party,6661
E05000434,Thurlow Park,E09000022,Lambeth,LD,Conservative Party,1916
E05000435,Tulse Hill,E09000022,Lambeth,CON,Conservative Party,770
E05000435,Tulse Hill,E09000022,Lambeth,GRE,Conservative Party,2580
E05000435,Tulse Hill,E09000022,Lambeth,LAB,Conservative Party,6662
E05000435,Tulse Hill,E09000022,Lambeth,LD,Conservative Party,820
E05000436,Vassall,E09000022,Lambeth,CON,Conservative Party,1083
E05000436,Vassall,E09000022,Lambeth,GRE,Conservative Party,1570
E05000436,Vassall,E09000022,Lambeth,LAB,Conservative Party,6581
E05000436,Vassall,E09000022,Lambeth,LD,Conservative Party,1383
E05000436,Vassall,E09000022,Lambeth,PP,Conservative Party,127
E05000437,Bellingham,E09000023,Lewisham,CON,Conservative Party,1412
E05000437,Bellingham,E09000023,Lewisham,CPA,Conservative Party,151
E05000437,Bellingham,E09000023,Lewisham,GRE,Conservative Party,401
E05000437,Bellingham,E09000023,Lewisham,LAB,Conservative Party,5180
E05000437,Bellingham,E09000023,Lewisham,LD,Conservative Party,711
E05000438,Blackheath,E09000023,Lewisham,CON,Conservative Party,2647
E05000438,Blackheath,E09000023,Lewisham,GRE,Conservative Party,862
E05000438,Blackheath,E09000023,Lewisham,LAB,Conservative Party,5902
E05000438,Blackheath,E09000023,Lewisham,LD,Conservative Party,2816
E05000439,Brockley,E09000023,Lewisham,CON,Conservative Party,862
E05000439,Brockley,E09000023,Lewisham,GRE,Conservative Party,3628
E05000439,Brockley,E09000023,Lewisham,LAB,Conservative Party,7094
E05000439,Brockley,E09000023,Lewisham,LD,Conservative Party,819
E05000439,Brockley,E09000023,Lewisham,TUSC,Conservative Party,74
E05000439,Brockley,E09000023,Lewisham,WEP,Conservative Party,542
E05000440,Catford South,E09000023,Lewisham,CON,Conservative Party,1694
E05000440,Catford South,E09000023,Lewisham,GRE,Conservative Party,906
E05000440,Catford South,E09000023,Lewisham,LAB,Conservative Party,7196
E05000440,Catford South,E09000023,Lewisham,LD,Conservative Party,1122
E05000441,Crofton Park,E09000023,Lewisham,CON,Conservative Party,1329
E05000441,Crofton Park,E09000023,Lewisham,GRE,Conservative Party,2441
E05000441,Crofton Park,E09000023,Lewisham,LAB,Conservative Party,7216
E05000441,Crofton Park,E09000023,Lewisham,LD,Conservative Party,1733
E05000442,Downham,E09000023,Lewisham,BNP,British National Party,98
E05000442,Downham,E09000023,Lewisham,CON,British National Party,1421
E05000442,Downham,E09000023,Lewisham,DVP,British National Party,221
E05000442,Downham,E09000023,Lewisham,GRE,British National Party,313
E05000442,Downham,E09000023,Lewisham,LAB,British National Party,5004
E05000442,Downham,E09000023,Lewisham,LD,British National Party,708
E05000442,Downham,E09000023,Lewisham,UKIP,British National Party,180
E05000443,Evelyn,E09000023,Lewisham,CON,Conservative Party,1030
E05000443,Evelyn,E09000023,Lewisham,DP,Conservative Party,53
E05000443,Evelyn,E09000023,Lewisham,GRE,Conservative Party,680
E05000443,Evelyn,E09000023,Lewisham,IND,Conservative Party,348
E05000443,Evelyn,E09000023,Lewisham,LAB,Conservative Party,6756
E05000443,Evelyn,E09000023,Lewisham,LD,Conservative Party,1021
E05000444,Forest Hill,E09000023,Lewisham,CON,Conservative Party,1616
E05000444,Forest Hill,E09000023,Lewisham,GRE,Conservative Party,1697
E05000444,Forest Hill,E09000023,Lewisham,LAB,Conservative Party,6533
E05000444,Forest Hill,E09000023,Lewisham,LD,Conservative Party,2697
E05000445,Grove Park,E09000023,Lewisham,CON,Conservative Party,3630
E05000445,Grove Park,E09000023,Lewisham,GRE,Conservative Party,511
E05000445,Grove Park,E09000023,Lewisham,LAB,Conservative Party,5563
E05000445,Grove Park,E09000023,Lewisham,LD,Conservative Party,744
E05000445,Grove Park,E09000023,Lewisham,UKIP,Conservative Party,163
E05000446,Ladywell,E09000023,Lewisham,CON,Conservative Party,806
E05000446,Ladywell,E09000023,Lewisham,GRE,Conservative Party,3282
E05000446,Ladywell,E09000023,Lewisham,LAB,Conservative Party,6395
E05000446,Ladywell,E09000023,Lewisham,LD,Conservative Party,976
E05000446,Ladywell,E09000023,Lewisham,WEP,Conservative Party,1188
E05000447,Lee Green,E09000023,Lewisham,CON,Conservative Party,2155
E05000447,Lee Green,E09000023,Lewisham,CPA,Conservative Party,130
E05000447,Lee Green,E09000023,Lewisham,GRE,Conservative Party,951
E05000447,Lee Green,E09000023,Lewisham,LAB,Conservative Party,6336
E05000447,Lee Green,E09000023,Lewisham,LD,Conservative Party,2284
E05000448,Lewisham Central,E09000023,Lewisham,CON,Conservative Party,1587
E05000448,Lewisham Central,E09000023,Lewisham,GRE,Conservative Party,1833
E05000448,Lewisham Central,E09000023,Lewisham,LAB,Conservative Party,8204
E05000448,Lewisham Central,E09000023,Lewisham,LD,Conservative Party,1606
E05000448,Lewisham Central,E09000023,Lewisham,WEP,Conservative Party,428
E05000449,New Cross,E09000023,Lewisham,CON,Conservative Party,916
E05000449,New Cross,E09000023,Lewisham,GRE,Conservative Party,968
E05000449,New Cross,E09000023,Lewisham,LAB,Conservative Party,7524
E05000449,New Cross,E09000023,Lewisham,LD,Conservative Party,812
E05000450,Perry Vale,E09000023,Lewisham,CON,Conservative Party,1512
E05000450,Perry Vale,E09000023,Lewisham,GRE,Conservative Party,1089
E05000450,Perry Vale,E09000023,Lewisham,LAB,Conservative Party,7456
E05000450,Perry Vale,E09000023,Lewisham,LD,Conservative Party,1768
E05000451,Rushey Green,E09000023,Lewisham,CON,Conservative Party,917
E05000451,Rushey Green,E09000023,Lewisham,DP,Conservative Party,339
E05000451,Rushey Green,E09000023,Lewisham,GRE,Conservative Party,1067
E05000451,Rushey Green,E09000023,Lewisham,LAB,Conservative Party,6389
E05000451,Rushey Green,E09000023,Lewisham,LD,Conservative Party,825
E05000451,Rushey Green,E09000023,Lewisham,TUSC,Conservative Party,409
E05000452,Sydenham,E09000023,Lewisham,CON,Conservative Party,2020
E05000452,Sydenham,E09000023,Lewisham,GRE,Conservative Party,1048
E05000452,Sydenham,E09000023,Lewisham,LAB,Conservative Party,7274
E05000452,Sydenham,E09000023,Lewisham,LD,Conservative Party,1449
E05000453,Telegraph Hill,E09000023,Lewisham,AGS,Alliance for Green Socialism,209
E05000453,Telegraph Hill,E09000023,Lewisham,CON,Alliance for Green Socialism,822
E05000453,Telegraph Hill,E09000023,Lewisham,GRE,Alliance for Green Socialism,1168
E05000453,Telegraph Hill,E09000023,Lewisham,LAB,Alliance for Green Socialism,8622
E05000453,Telegraph Hill,E09000023,Lewisham,LD,Alliance for Green Socialism,1121
E05000454,Whitefoot,E09000023,Lewisham,CON,Conservative Party,1376
E05000454,Whitefoot,E09000023,Lewisham,GRE,Conservative Party,297
E05000454,Whitefoot,E09000023,Lewisham,LAB,Conservative Party,5619
E05000454,Whitefoot,E09000023,Lewisham,LD,Conservative Party,723
E05000455,Abbey,E09000024,Merton,CON,Conservative Party,4228
E05000455,Abbey,E09000024,Merton,LAB,Conservative Party,4208
E05000455,Abbey,E09000024,Merton,LD,Conservative Party,1430
E05000455,Abbey,E09000024,Merton,TUSC,Conservative Party,77
E05000456,Cannon Hill,E09000024,Merton,CON,Conservative Party,4612
E05000456,Cannon Hill,E09000024,Merton,LAB,Conservative Party,4723
E05000456,Cannon Hill,E09000024,Merton,LD,Conservative Party,1027
E05000456,Cannon Hill,E09000024,Merton,UKIP,Conservative Party,141
E05000457,Colliers Wood,E09000024,Merton,CON,Conservative Party,1323
E05000457,Colliers Wood,E09000024,Merton,GRE,Conservative Party,1087
E05000457,Colliers Wood,E09000024,Merton,LAB,Conservative Party,5544
E05000457,Colliers Wood,E09000024,Merton,LD,Conservative Party,642
E05000458,Cricket Green,E09000024,Merton,CON,Conservative Party,1197
E05000458,Cricket Green,E09000024,Merton,DVP,Conservative Party,151
E05000458,Cricket Green,E09000024,Merton,GRE,Conservative Party,249
E05000458,Cricket Green,E09000024,Merton,LAB,Conservative Party,6052
E05000458,Cricket Green,E09000024,Merton,LD,Conservative Party,563
E05000459,Dundonald,E09000024,Merton,CON,Conservative Party,3946
E05000459,Dundonald,E09000024,Merton,GRE,Conservative Party,332
E05000459,Dundonald,E09000024,Merton,LAB,Conservative Party,1660
E05000459,Dundonald,E09000024,Merton,LD,Conservative Party,4264
E05000460,Figge's Marsh,E09000024,Merton,CON,Conservative Party,1127
E05000460,Figge's Marsh,E09000024,Merton,LAB,Conservative Party,7131
E05000460,Figge's Marsh,E09000024,Merton,LD,Conservative Party,427
E05000461,Graveney,E09000024,Merton,CON,Conservative Party,947
E05000461,Graveney,E09000024,Merton,LAB,Conservative Party,6400
E05000461,Graveney,E09000024,Merton,LD,Conservative Party,574
E05000462,Hillside,E09000024,Merton,CON,Conservative Party,4243
E05000462,Hillside,E09000024,Merton,LAB,Conservative Party,1774
E05000462,Hillside,E09000024,Merton,LD,Conservative Party,1491
E05000463,Lavender Fields,E09000024,Merton,CON,Conservative Party,860
E05000463,Lavender Fields,E09000024,Merton,GRE,Conservative Party,287
E05000463,Lavender Fields,E09000024,Merton,LAB,Conservative Party,5012
E05000463,Lavender Fields,E09000024,Merton,LD,Conservative Party,498
E05000464,Longthornton,E09000024,Merton,CON,Conservative Party,1281
E05000464,Longthornton,E09000024,Merton,LAB,Conservative Party,5943
E05000464,Longthornton,E09000024,Merton,LD,Conservative Party,366
E05000465,Lower Morden,E09000024,Merton,CON,Conservative Party,3640
E05000465,Lower Morden,E09000024,Merton,GRE,Conservative Party,191
E05000465,Lower Morden,E09000024,Merton,LAB,Conservative Party,4854
E05000465,Lower Morden,E09000024,Merton,LD,Conservative Party,498
E05000466,Merton Park,E09000024,Merton,CON,Conservative Party,1632
E05000466,Merton Park,E09000024,Merton,GRE,Conservative Party,360
E05000466,Merton Park,E09000024,Merton,LAB,Conservative Party,1879
E05000466,Merton Park,E09000024,Merton,LD,Conservative Party,627
E05000466,Merton Park,E09000024,Merton,REA,Conservative Party,5898
E05000467,Pollards Hill,E09000024,Merton,CON,Conservative Party,1072
E05000467,Pollards Hill,E09000024,Merton,LAB,Conservative Party,6473
E05000467,Pollards Hill,E09000024,Merton,LD,Conservative Party,316
E05000468,Ravensbury,E09000024,Merton,CON,Conservative Party,1035
E05000468,Ravensbury,E09000024,Merton,GRE,Conservative Party,187
E05000468,Ravensbury,E09000024,Merton,IND,Conservative Party,836
E05000468,Ravensbury,E09000024,Merton,LAB,Conservative Party,5427
E05000468,Ravensbury,E09000024,Merton,LD,Conservative Party,392
E05000468,Ravensbury,E09000024,Merton,UKIP,Conservative Party,143
E05000469,Raynes Park,E09000024,Merton,CON,Conservative Party,4307
E05000469,Raynes Park,E09000024,Merton,GRE,Conservative Party,475
E05000469,Raynes Park,E09000024,Merton,LAB,Conservative Party,2391
E05000469,Raynes Park,E09000024,Merton,LD,Conservative Party,1678
E05000470,St. Helier,E09000024,Merton,CON,Conservative Party,1349
E05000470,St. Helier,E09000024,Merton,GRE,Conservative Party,245
E05000470,St. Helier,E09000024,Merton,LAB,Conservative Party,5204
E05000470,St. Helier,E09000024,Merton,LD,Conservative Party,479
E05000470,St. Helier,E09000024,Merton,UKIP,Conservative Party,145
E05000471,Trinity,E09000024,Merton,CON,Conservative Party,3511
E05000471,Trinity,E09000024,Merton,DP,Conservative Party,33
E05000471,Trinity,E09000024,Merton,GRE,Conservative Party,358
E05000471,Trinity,E09000024,Merton,LAB,Conservative Party,2810
E05000471,Trinity,E09000024,Merton,LD,Conservative Party,3552
E05000471,Trinity,E09000024,Merton,UKIP,Conservative Party,30
E05000472,Village,E09000024,Merton,CON,Conservative Party,6460
E05000472,Village,E09000024,Merton,GRE,Conservative Party,292
E05000472,Village,E09000024,Merton,LAB,Conservative Party,711
E05000472,Village,E09000024,Merton,LD,Conservative Party,1152
E05000473,West Barnes,E09000024,Merton,CON,Conservative Party,4091
E05000473,West Barnes,E09000024,Merton,GRE,Conservative Party,304
E05000473,West Barnes,E09000024,Merton,LAB,Conservative Party,2791
E05000473,West Barnes,E09000024,Merton,LD,Conservative Party,4612
E05000474,Wimbledon Park,E09000024,Merton,CON,Conservative Party,5362
E05000474,Wimbledon Park,E09000024,Merton,GRE,Conservative Party,603
E05000474,Wimbledon Park,E09000024,Merton,LAB,Conservative Party,2903
E05000474,Wimbledon Park,E09000024,Merton,LD,Conservative Party,1570
E05000475,Beckton,E09000025,Newham,CON,Conservative Party,1109
E05000475,Beckton,E09000025,Newham,CPA,Conservative Party,479
E05000475,Beckton,E09000025,Newham,GRE,Conservative Party,428
E05000475,Beckton,E09000025,Newham,IND,Conservative Party,598
E05000475,Beckton,E09000025,Newham,LAB,Conservative Party,4884
E05000476,Boleyn,E09000025,Newham,CON,Conservative Party,1527
E05000476,Boleyn,E09000025,Newham,GRE,Conservative Party,405
E05000476,Boleyn,E09000025,Newham,LAB,Conservative Party,7648
E05000477,Canning Town North,E09000025,Newham,CON,Conservative Party,1142
E05000477,Canning Town North,E09000025,Newham,CPA,Conservative Party,523
E05000477,Canning Town North,E09000025,Newham,LAB,Conservative Party,6878
E05000477,Canning Town North,E09000025,Newham,UKIP,Conservative Party,512
E05000478,Canning Town South,E09000025,Newham,CON,Conservative Party,1580
E05000478,Canning Town South,E09000025,Newham,CPA,Conservative Party,511
E05000478,Canning Town South,E09000025,Newham,GRE,Conservative Party,464
E05000478,Canning Town South,E09000025,Newham,LAB,Conservative Party,5649
E05000478,Canning Town South,E09000025,Newham,LD,Conservative Party,552
E05000479,Custom House,E09000025,Newham,CON,Conservative Party,1028
E05000479,Custom House,E09000025,Newham,CPA,Conservative Party,491
E05000479,Custom House,E09000025,Newham,DVP,Conservative Party,372
E05000479,Custom House,E09000025,Newham,LAB,Conservative Party,4888
E05000480,East Ham Central,E09000025,Newham,CON,Conservative Party,1409
E05000480,East Ham Central,E09000025,Newham,CPA,Conservative Party,518
E05000480,East Ham Central,E09000025,Newham,LAB,Conservative Party,8326
E05000481,East Ham North,E09000025,Newham,CON,Conservative Party,2749
E05000481,East Ham North,E09000025,Newham,LAB,Conservative Party,7967
E05000481,East Ham North,E09000025,Newham,LD,Conservative Party,230
E05000482,East Ham South,E09000025,Newham,CON,Conservative Party,1470
E05000482,East Ham South,E09000025,Newham,LAB,Conservative Party,7541
E05000482,East Ham South,E09000025,Newham,TUSC,Conservative Party,255
E05000483,Forest Gate North,E09000025,Newham,CON,Conservative Party,922
E05000483,Forest Gate North,E09000025,Newham,GRE,Conservative Party,2078
E05000483,Forest Gate North,E09000025,Newham,LAB,Conservative Party,6841
E05000483,Forest Gate North,E09000025,Newham,LD,Conservative Party,399
E05000484,Forest Gate South,E09000025,Newham,CON,Conservative Party,1144
E05000484,Forest Gate South,E09000025,Newham,GRE,Conservative Party,600
E05000484,Forest Gate South,E09000025,Newham,LAB,Conservative Party,7535
E05000484,Forest Gate South,E09000025,Newham,LD,Conservative Party,1015
E05000484,Forest Gate South,E09000025,Newham,TUSC,Conservative Party,158
E05000485,Green Street East,E09000025,Newham,CON,Conservative Party,1692
E05000485,Green Street East,E09000025,Newham,LAB,Conservative Party,8829
E05000486,Green Street West,E09000025,Newham,CON,Conservative Party,2016
E05000486,Green Street West,E09000025,Newham,LAB,Conservative Party,8297
E05000487,Little Ilford,E09000025,Newham,CON,Conservative Party,1149
E05000487,Little Ilford,E09000025,Newham,LAB,Conservative Party,8786
E05000488,Manor Park,E09000025,Newham,CON,Conservative Party,962
E05000488,Manor Park,E09000025,Newham,GRE,Conservative Party,401
E05000488,Manor Park,E09000025,Newham,LAB,Conservative Party,9003
E05000488,Manor Park,E09000025,Newham,LD,Conservative Party,338
E05000489,Plaistow North,E09000025,Newham,CON,Conservative Party,1174
E05000489,Plaistow North,E09000025,Newham,CPA,Conservative Party,497
E05000489,Plaistow North,E09000025,Newham,LAB,Conservative Party,7394
E05000489,Plaistow North,E09000025,Newham,LD,Conservative Party,407
E05000490,Plaistow South,E09000025,Newham,COM,Communist League,52
E05000490,Plaistow South,E09000025,Newham,CON,Communist League,1591
E05000490,Plaistow South,E09000025,Newham,CPA,Communist League,374
E05000490,Plaistow South,E09000025,Newham,GRE,Communist League,392
E05000490,Plaistow South,E09000025,Newham,LAB,Communist League,7289
E05000490,Plaistow South,E09000025,Newham,LD,Communist League,412
E05000491,Royal Docks,E09000025,Newham,CON,Conservative Party,1328
E05000491,Royal Docks,E09000025,Newham,CPA,Conservative Party,156
E05000491,Royal Docks,E09000025,Newham,IND,Conservative Party,360
E05000491,Royal Docks,E09000025,Newham,LAB,Conservative Party,4028
E05000491,Royal Docks,E09000025,Newham,LD,Conservative Party,320
E05000491,Royal Docks,E09000025,Newham,TUSC,Conservative Party,94
E05000492,Stratford And New Town,E09000025,Newham,CON,Conservative Party,1806
E05000492,Stratford And New Town,E09000025,Newham,CPA,Conservative Party,308
E05000492,Stratford And New Town,E09000025,Newham,GRE,Conservative Party,1017
E05000492,Stratford And New Town,E09000025,Newham,LAB,Conservative Party,9083
E05000492,Stratford And New Town,E09000025,Newham,LD,Conservative Party,2833
E05000493,Wall End,E09000025,Newham,CON,Conservative Party,2021
E05000493,Wall End,E09000025,Newham,CPA,Conservative Party,287
E05000493,Wall End,E09000025,Newham,LAB,Conservative Party,8429
E05000493,Wall End,E09000025,Newham,TUSC,Conservative Party,127
E05000494,West Ham,E09000025,Newham,CON,Conservative Party,1157
E05000494,West Ham,E09000025,Newham,CPA,Conservative Party,498
E05000494,West Ham,E09000025,Newham,GRE,Conservative Party,396
E05000494,West Ham,E09000025,Newham,LAB,Conservative Party,6584
E05000494,West Ham,E09000025,Newham,LD,Conservative Party,341
E05000516,Barnes,E09000027,Richmond upon Thames,CON,Conservative Party,5831
E05000516,Barnes,E09000027,Richmond upon Thames,GRE,Conservative Party,1058
E05000516,Barnes,E09000027,Richmond upon Thames,LAB,Conservative Party,572
E05000516,Barnes,E09000027,Richmond upon Thames,LD,Conservative Party,3025
E05000516,Barnes,E09000027,Richmond upon Thames,SP,Conservative Party,28
E05000517,East Sheen,E09000027,Richmond upon Thames,CON,Conservative Party,5933
E05000517,East Sheen,E09000027,Richmond upon Thames,LAB,Conservative Party,696
E05000517,East Sheen,E09000027,Richmond upon Thames,LD,Conservative Party,5633
E05000518,Fulwell and Hampton Hill,E09000027,Richmond upon Thames,CON,Conservative Party,3463
E05000518,Fulwell and Hampton Hill,E09000027,Richmond upon Thames,GRE,Conservative Party,1923
E05000518,Fulwell and Hampton Hill,E09000027,Richmond upon Thames,LAB,Conservative Party,1040
E05000518,Fulwell and Hampton Hill,E09000027,Richmond upon Thames,LD,Conservative Party,4865
E05000519,"Ham, Petersham and Richmond Riverside",E09000027,Richmond upon Thames,CON,Conservative Party,3975
E05000519,"Ham, Petersham and Richmond Riverside",E09000027,Richmond upon Thames,GRE,Conservative Party,1917
E05000519,"Ham, Petersham and Richmond Riverside",E09000027,Richmond upon Thames,LAB,Conservative Party,886
E05000519,"Ham, Petersham and Richmond Riverside",E09000027,Richmond upon Thames,LD,Conservative Party,4382
E05000520,Hampton,E09000027,Richmond upon Thames,CON,Conservative Party,4445
E05000520,Hampton,E09000027,Richmond upon Thames,LAB,Conservative Party,792
E05000520,Hampton,E09000027,Richmond upon Thames,LD,Conservative Party,7013
E05000521,Hampton North,E09000027,Richmond upon Thames,CON,Conservative Party,4035
E05000521,Hampton North,E09000027,Richmond upon Thames,LAB,Conservative Party,1252
E05000521,Hampton North,E09000027,Richmond upon Thames,LD,Conservative Party,3735
E05000521,Hampton North,E09000027,Richmond upon Thames,UKIP,Conservative Party,107
E05000522,Hampton Wick,E09000027,Richmond upon Thames,CON,Conservative Party,4197
E05000522,Hampton Wick,E09000027,Richmond upon Thames,GRE,Conservative Party,1738
E05000522,Hampton Wick,E09000027,Richmond upon Thames,LAB,Conservative Party,980
E05000522,Hampton Wick,E09000027,Richmond upon Thames,LD,Conservative Party,5075
E05000523,Heathfield,E09000027,Richmond upon Thames,CON,Conservative Party,3019
E05000523,Heathfield,E09000027,Richmond upon Thames,LAB,Conservative Party,3162
E05000523,Heathfield,E09000027,Richmond upon Thames,LD,Conservative Party,4830
E05000523,Heathfield,E09000027,Richmond upon Thames,UKIP,Conservative Party,159
E05000524,Kew,E09000027,Richmond upon Thames,CON,Conservative Party,5435
E05000524,Kew,E09000027,Richmond upon Thames,LAB,Conservative Party,692
E05000524,Kew,E09000027,Richmond upon Thames,LD,Conservative Party,7278
E05000525,Mortlake and Barnes Common,E09000027,Richmond upon Thames,CON,Conservative Party,5644
E05000525,Mortlake and Barnes Common,E09000027,Richmond upon Thames,LAB,Conservative Party,943
E05000525,Mortlake and Barnes Common,E09000027,Richmond upon Thames,LD,Conservative Party,5145
E05000526,North Richmond,E09000027,Richmond upon Thames,CON,Conservative Party,5012
E05000526,North Richmond,E09000027,Richmond upon Thames,LAB,Conservative Party,1796
E05000526,North Richmond,E09000027,Richmond upon Thames,LD,Conservative Party,5359
E05000527,St. Margaret's and North Twickenham,E09000027,Richmond upon Thames,CON,Conservative Party,3427
E05000527,St. Margaret's and North Twickenham,E09000027,Richmond upon Thames,IND,Conservative Party,182
E05000527,St. Margaret's and North Twickenham,E09000027,Richmond upon Thames,LAB,Conservative Party,1790
E05000527,St. Margaret's and North Twickenham,E09000027,Richmond upon Thames,LD,Conservative Party,7805
E05000528,South Richmond,E09000027,Richmond upon Thames,CON,Conservative Party,5513
E05000528,South Richmond,E09000027,Richmond upon Thames,GRE,Conservative Party,1208
E05000528,South Richmond,E09000027,Richmond upon Thames,LAB,Conservative Party,897
E05000528,South Richmond,E09000027,Richmond upon Thames,LD,Conservative Party,3457
E05000528,South Richmond,E09000027,Richmond upon Thames,UKIP,Conservative Party,81
E05000529,South Twickenham,E09000027,Richmond upon Thames,CON,Conservative Party,4089
E05000529,South Twickenham,E09000027,Richmond upon Thames,GRE,Conservative Party,1548
E05000529,South Twickenham,E09000027,Richmond upon Thames,LAB,Conservative Party,984
E05000529,South Twickenham,E09000027,Richmond upon Thames,LD,Conservative Party,4526
E05000530,Teddington,E09000027,Richmond upon Thames,CON,Conservative Party,3962
E05000530,Teddington,E09000027,Richmond upon Thames,LAB,Conservative Party,1014
E05000530,Teddington,E09000027,Richmond upon Thames,LD,Conservative Party,7494
E05000531,Twickenham Riverside,E09000027,Richmond upon Thames,CON,Conservative Party,3477
E05000531,Twickenham Riverside,E09000027,Richmond upon Thames,LAB,Conservative Party,804
E05000531,Twickenham Riverside,E09000027,Richmond upon Thames,LD,Conservative Party,6535
E05000531,Twickenham Riverside,E09000027,Richmond upon Thames,WEP,Conservative Party,741
E05000532,West Twickenham,E09000027,Richmond upon Thames,CON,Conservative Party,3137
E05000532,West Twickenham,E09000027,Richmond upon Thames,LAB,Conservative Party,2213
E05000532,West Twickenham,E09000027,Richmond upon Thames,LD,Conservative Party,5990
E05000532,West Twickenham,E09000027,Richmond upon Thames,UKIP,Conservative Party,105
E05000533,Whitton,E09000027,Richmond upon Thames,CON,Conservative Party,3837
E05000533,Whitton,E09000027,Richmond upon Thames,IND,Conservative Party,365
E05000533,Whitton,E09000027,Richmond upon Thames,LAB,Conservative Party,1219
E05000533,Whitton,E09000027,Richmond upon Thames,LD,Conservative Party,5351
E05000555,Beddington North,E09000029,Sutton,CON,Conservative Party,2510
E05000555,Beddington North,E09000029,Sutton,GRE,Conservative Party,208
E05000555,Beddington North,E09000029,Sutton,IND,Conservative Party,3280
E05000555,Beddington North,E09000029,Sutton,LAB,Conservative Party,2217
E05000555,Beddington North,E09000029,Sutton,LD,Conservative Party,2210
E05000555,Beddington North,E09000029,Sutton,UKIP,Conservative Party,200
E05000556,Beddington South,E09000029,Sutton,CON,Conservative Party,3799
E05000556,Beddington South,E09000029,Sutton,LAB,Conservative Party,1293
E05000556,Beddington South,E09000029,Sutton,LD,Conservative Party,4298
E05000556,Beddington South,E09000029,Sutton,UKIP,Conservative Party,346
E05000557,Belmont,E09000029,Sutton,CON,Conservative Party,5737
E05000557,Belmont,E09000029,Sutton,LAB,Conservative Party,1622
E05000557,Belmont,E09000029,Sutton,LD,Conservative Party,2490
E05000558,Carshalton Central,E09000029,Sutton,CON,Conservative Party,3975
E05000558,Carshalton Central,E09000029,Sutton,CPA,Conservative Party,69
E05000558,Carshalton Central,E09000029,Sutton,GRE,Conservative Party,827
E05000558,Carshalton Central,E09000029,Sutton,LAB,Conservative Party,1330
E05000558,Carshalton Central,E09000029,Sutton,LD,Conservative Party,4895
E05000559,Carshalton South And Clockhouse,E09000029,Sutton,CON,Conservative Party,5110
E05000559,Carshalton South And Clockhouse,E09000029,Sutton,GRE,Conservative Party,295
